id,gender
3500,0.743568191
3501,0.361648338
3502,0.19819484
3503,0.207854971
3504,0.396858332
3505,0.175777283
3506,0.178113459
3507,0.77547607
3508,0.230200074
3509,0.14061845
3510,0.158012399
3511,0.421343608
3512,0.413728389
3513,0.112505874
3514,0.597619114
3515,0.181054014
3516,0.102239663
3517,0.179732895
3518,0.276544169
3519,0.568080901
3520,0.727004757
3521,0.472251698
3522,0.586695753
3523,0.289025048
3524,0.145423573
3525,0.56385836
3526,0.162117562
3527,0.819348003
3528,0.511449131
3529,0.249581799
3530,0.260633501
3531,0.786809255
3532,0.116002246
3533,0.205579526
3534,0.604684847
3535,0.287958355
3536,0.260642134
3537,0.569702875
3538,0.365765959
3539,0.377196642
3540,0.275251117
3541,0.163061759
3542,0.224304046
3543,0.656325194
3544,0.337193292
3545,0.503780034
3546,0.496897482
3547,0.144517662
3548,0.693957552
3549,0.151573661
3550,0.297615248
3551,0.50954273
3552,0.128578308
3553,0.292745799
3554,0.214753087
3555,0.187592051
3556,0.575216252
3557,0.163538523
3558,0.114231279
3559,0.439018428
3560,0.497118681
3561,0.475963232
3562,0.235941771
3563,0.382366643
3564,0.728040001
3565,0.374007237
3566,0.079102163
3567,0.28765888
3568,0.539777493
3569,0.211910166
3570,0.157854749
3571,0.277026238
3572,0.770319783
3573,0.565578152
3574,0.283883183
3575,0.62816941
3576,0.673442041
3577,0.344214235
3578,0.24328297
3579,0.271867297
3580,0.59157017
3581,0.636045985
3582,0.743108592
3583,0.641063302
3584,0.222499664
3585,0.316697575
3586,0.0675561
3587,0.156117148
3588,0.1654639
3589,0.181421629
3590,0.678282449
3591,0.259872633
3592,0.778393493
3593,0.365988392
3594,0.103967893
3595,0.414952953
3596,0.159315666
3597,0.138266226
3598,0.337844925
3599,0.595557973
3600,0.335294013
3601,0.286059049
3602,0.351363428
3603,0.09283992
3604,0.808452092
3605,0.245853601
3606,0.356220571
3607,0.200047964
3608,0.410269965
3609,0.13655467
3610,0.292377783
3611,0.46813067
3612,0.69055508
3613,0.188654083
3614,0.326890732
3615,0.105475488
3616,0.570124155
3617,0.586886322
3618,0.699824112
3619,0.177931846
3620,0.31246682
3621,0.357950874
3622,0.206578714
3623,0.62425938
3624,0.09736525
3625,0.396889473
3626,0.573698
3627,0.266133613
3628,0.655680962
3629,0.279321109
3630,0.539766671
3631,0.311115852
3632,0.573679755
3633,0.111273614
3634,0.114524092
3635,0.487057965
3636,0.4730688
3637,0.145404243
3638,0.439624373
3639,0.731763504
3640,0.520596689
3641,0.238761642
3642,0.714352276
3643,0.179162089
3644,0.219845546
3645,0.173978459
3646,0.138925379
3647,0.225626053
3648,0.737121033
3649,0.24219404
3650,0.343555651
3651,0.678076698
3652,0.740167854
3653,0.21172052
3654,0.270291134
3655,0.334851183
3656,0.360261103
3657,0.343581714
3658,0.140032577
3659,0.158430111
3660,0.31415461
3661,0.470853005
3662,0.113617169
3663,0.586255625
3664,0.338613653
3665,0.73133981
3666,0.676790578
3667,0.21266588
3668,0.154352418
3669,0.624506254
3670,0.120746922
3671,0.638501417
3672,0.10201317
3673,0.323870044
3674,0.289323856
3675,0.641224712
3676,0.157190697
3677,0.230381706
3678,0.338957449
3679,0.1481359
3680,0.136066579
3681,0.569801972
3682,0.602699246
3683,0.08399655
3684,0.543547241
3685,0.78699602
3686,0.443412825
3687,0.316056367
3688,0.164525302
3689,0.625713096
3690,0.695117989
3691,0.14298981
3692,0.682440252
3693,0.271634513
3694,0.370403536
3695,0.803772382
3696,0.584245999
3697,0.61374796
3698,0.374744765
3699,0.259696407
3700,0.100581906
3701,0.069797233
3702,0.237280242
3703,0.533024575
3704,0.712677684
3705,0.303817504
3706,0.216751773
3707,0.094103342
3708,0.093570048
3709,0.10822973
3710,0.167626431
3711,0.188309996
3712,0.539805799
3713,0.112189957
3714,0.200240062
3715,0.234940943
3716,0.154363246
3717,0.247934646
3718,0.153108709
3719,0.144363907
3720,0.415114323
3721,0.542651127
3722,0.098550351
3723,0.497712831
3724,0.280233675
3725,0.196266644
3726,0.437182603
3727,0.658739683
3728,0.244757363
3729,0.62413279
3730,0.232766403
3731,0.259033561
3732,0.463029542
3733,0.818515458
3734,0.092200896
3735,0.375745393
3736,0.379584045
3737,0.496411322
3738,0.127701556
3739,0.517346381
3740,0.44072971
3741,0.665935591
3742,0.148738721
3743,0.151240033
3744,0.278594105
3745,0.19455532
3746,0.281738623
3747,0.08192202
3748,0.140891868
3749,0.575015569
3750,0.175017249
3751,0.576203012
3752,0.1781642
3753,0.714186834
3754,0.223347531
3755,0.652453924
3756,0.620181423
3757,0.151795601
3758,0.374891177
3759,0.239043747
3760,0.154455301
3761,0.523585683
3762,0.102745723
3763,0.105644154
3764,0.644491676
3765,0.076616846
3766,0.315815227
3767,0.815577944
3768,0.758092687
3769,0.714652164
3770,0.76674388
3771,0.112863192
3772,0.60389441
3773,0.58564303
3774,0.152570216
3775,0.718880228
3776,0.555600857
3777,0.691317156
3778,0.157619779
3779,0.131714478
3780,0.187858203
3781,0.179676431
3782,0.365744384
3783,0.314109814
