id,gender
3500,0.620901489
3501,0.236004176
3502,0.191783148
3503,0.301800242
3504,0.354401822
3505,0.282840488
3506,0.164699494
3507,0.68190827
3508,0.266579362
3509,0.152162377
3510,0.252686393
3511,0.483009205
3512,0.360013131
3513,0.177885521
3514,0.618440853
3515,0.185122911
3516,0.183945479
3517,0.222506851
3518,0.266538866
3519,0.448801299
3520,0.745430839
3521,0.513508774
3522,0.455816692
3523,0.223343555
3524,0.134205869
3525,0.546141098
3526,0.287292396
3527,0.834382755
3528,0.495169543
3529,0.204481329
3530,0.187819144
3531,0.750833692
3532,0.135375735
3533,0.245590308
3534,0.632363602
3535,0.169559583
3536,0.301520204
3537,0.660290184
3538,0.432043364
3539,0.401058219
3540,0.15351924
3541,0.277787542
3542,0.217784246
3543,0.633285901
3544,0.344998072
3545,0.251568665
3546,0.249200926
3547,0.198179068
3548,0.718144182
3549,0.28993337
3550,0.404038328
3551,0.417333283
3552,0.272323406
3553,0.310323847
3554,0.23136332
3555,0.225533777
3556,0.50523776
3557,0.314737917
3558,0.216515246
3559,0.354444579
3560,0.438847348
3561,0.510107855
3562,0.311175888
3563,0.232457108
3564,0.781278109
3565,0.481533412
3566,0.19891437
3567,0.39703187
3568,0.446293518
3569,0.233503056
3570,0.163561456
3571,0.316132962
3572,0.60204667
3573,0.572225398
3574,0.340855224
3575,0.648155172
3576,0.492884212
3577,0.341854602
3578,0.215430902
3579,0.282583399
3580,0.614916682
3581,0.477120469
3582,0.622341253
3583,0.631423674
3584,0.200557221
3585,0.373779335
3586,0.152569707
3587,0.230228979
3588,0.186983243
3589,0.21688408
3590,0.514270637
3591,0.360837745
3592,0.738841597
3593,0.165095876
3594,0.15281381
3595,0.362756525
3596,0.214465302
3597,0.250733591
3598,0.277678515
3599,0.494030101
3600,0.467804344
3601,0.339357999
3602,0.3835723
3603,0.164338229
3604,0.721413368
3605,0.293937885
3606,0.370673531
3607,0.343249443
3608,0.308613207
3609,0.19902852
3610,0.262069134
3611,0.418342575
3612,0.648155172
3613,0.231519553
3614,0.345329578
3615,0.189705204
3616,0.497707247
3617,0.595540241
3618,0.612424981
3619,0.196392657
3620,0.217801514
3621,0.383365092
3622,0.205658052
3623,0.526790412
3624,0.171031368
3625,0.497024018
3626,0.528179952
3627,0.281983851
3628,0.68458496
3629,0.237662253
3630,0.488338802
3631,0.322782332
3632,0.442606243
3633,0.235723667
3634,0.19740892
3635,0.498376534
3636,0.455282377
3637,0.210798839
3638,0.61893952
3639,0.617026455
3640,0.554034004
3641,0.31905678
3642,0.723951926
3643,0.185615893
3644,0.25239037
3645,0.33116722
3646,0.295957053
3647,0.258842599
3648,0.668792232
3649,0.280672332
3650,0.388935134
3651,0.521645772
3652,0.694308696
3653,0.33498556
3654,0.332185104
3655,0.270411319
3656,0.391173416
3657,0.40051792
3658,0.237443588
3659,0.233148249
3660,0.371593214
3661,0.409393632
3662,0.204808322
3663,0.594796236
3664,0.36940903
3665,0.756133332
3666,0.598993332
3667,0.204464325
3668,0.205697814
3669,0.580582185
3670,0.142826062
3671,0.595540241
3672,0.130732891
3673,0.29822621
3674,0.277248216
3675,0.440949622
3676,0.262140066
3677,0.249382224
3678,0.326551458
3679,0.115087209
3680,0.210490453
3681,0.421018293
3682,0.601101676
3683,0.227487483
3684,0.459560283
3685,0.565794535
3686,0.331340627
3687,0.425388131
3688,0.153572424
3689,0.637065204
3690,0.516826203
3691,0.17892978
3692,0.515250198
3693,0.217225657
3694,0.421773022
3695,0.619715041
3696,0.673211746
3697,0.516351363
3698,0.182633106
3699,0.274903991
3700,0.177083326
3701,0.135280183
3702,0.240267623
3703,0.43034788
3704,0.621801393
3705,0.334637
3706,0.205131692
3707,0.226918315
3708,0.235375409
3709,0.240434009
3710,0.224157983
3711,0.246721337
3712,0.581119816
3713,0.226667104
3714,0.240093423
3715,0.215053
3716,0.178320688
3717,0.277612459
3718,0.146391846
3719,0.30059129
3720,0.354578963
3721,0.52008541
3722,0.159433599
3723,0.454218472
3724,0.370673531
3725,0.26828087
3726,0.44521315
3727,0.644220008
3728,0.266172342
3729,0.636337449
3730,0.383669311
3731,0.303943508
3732,0.443461892
3733,0.829157406
3734,0.193640794
3735,0.284276381
3736,0.346714957
3737,0.625705302
3738,0.155356389
3739,0.497983604
3740,0.521692858
3741,0.611322177
3742,0.271193359
3743,0.156024934
3744,0.209782894
3745,0.349189518
3746,0.282843734
3747,0.127592672
3748,0.283715708
3749,0.567900237
3750,0.279002744
3751,0.613837751
3752,0.192232989
3753,0.640484191
3754,0.247687214
3755,0.532344477
3756,0.648155172
3757,0.141129819
3758,0.222196632
3759,0.33949676
3760,0.42239638
3761,0.616686064
3762,0.189543144
3763,0.172091466
3764,0.483424491
3765,0.191947052
3766,0.382194533
3767,0.735143608
3768,0.704683424
3769,0.51741023
3770,0.60204667
3771,0.208775889
3772,0.57147957
3773,0.447924852
3774,0.227185438
3775,0.783152084
3776,0.722509171
3777,0.520190076
3778,0.274529309
3779,0.179074386
3780,0.288468863
3781,0.346401934
3782,0.3423759
3783,0.264104943
3784,0.23662347
3785,0.563579919
3786,0.164761441
3787,0.557136253
3788,0.329857393
3789,0.325782154
3790,0.355497827
3791,0.265588355
3792,0.469838837
3793,0.716944375
3794,0.210518425
3795,0.508738066
3796,0.187168994
3797,0.59576254
3798,0.442154225
3799,0.339913825
3800,0.243291031
3801,0.271757565
3802,0.244155867
3803,0.254727124
3804,0.257036577
3805,0.313126497
3806,0.671249131
3807,0.170946484
3808,0.459205046
3809,0.224759525
3810,0.315024388
3811,0.547457607
3812,0.323188709
3813,0.454025451
3814,0.260102281
3815,0.524624164
3816,0.249635587
3817,0.133678725
3818,0.256035895
3819,0.150819228
3820,0.592277401
3821,0.592536796
3822,0.258642081
3823,0.187426291
3824,0.29512335
3825,0.502146566
3826,0.167017597
3827,0.18194834
3828,0.17078925
3829,0.723124122
3830,0.827767648
3831,0.216616927
3832,0.180146707
3833,0.16739295
3834,0.421948337
3835,0.236755515
3836,0.195518997
3837,0.24239112
3838,0.643283682
3839,0.408875277
3840,0.769595691
3841,0.272225188
3842,0.169820136
3843,0.259382755
3844,0.51610437
3845,0.248824266
3846,0.145389986
3847,0.321101088
3848,0.156559692
3849,0.609077943
3850,0.154376746
3851,0.246680132
3852,0.68919676
3853,0.222655138
3854,0.22085999
3855,0.223229832
3856,0.351737667
3857,0.208478807
3858,0.295575707
3859,0.369065809
3860,0.680836758
3861,0.308002814
3862,0.316957252
3863,0.656102145
3864,0.65675809
3865,0.685373693
3866,0.240515138
3867,0.296005381
3868,0.364404558
3869,0.696834383
3870,0.370152766
3871,0.375037766
3872,0.587628697
3873,0.153015968
3874,0.168217135
3875,0.186170026
3876,0.41269696
3877,0.23960284
3878,0.593390093
3879,0.614916682
3880,0.312866732
3881,0.241126704
3882,0.230266025
3883,0.310579845
3884,0.204505478
3885,0.632155384
3886,0.494295279
3887,0.450280255
3888,0.476923007
3889,0.191168341
3890,0.569624583
3891,0.295738782
3892,0.141443115
3893,0.214280217
3894,0.240047892
3895,0.215359678
3896,0.246444595
3897,0.166797048
3898,0.614916682
3899,0.263560848
3900,0.614916682
3901,0.607014435
3902,0.329964177
3903,0.221024407
3904,0.303902291
3905,0.252179062
3906,0.565344344
3907,0.177808205
3908,0.200281956
3909,0.618830783
3910,0.24718838
3911,0.166436677
3912,0.449782441
3913,0.703242401
3914,0.340045254
3915,0.252493091
3916,0.319768823
3917,0.615868876
3918,0.53040166
3919,0.347893398
3920,0.736412866
3921,0.204226258
3922,0.211562665
3923,0.537378302
3924,0.334577115
3925,0.419508649
3926,0.204773702
3927,0.293186858
3928,0.260351977
3929,0.503764625
3930,0.782668756
3931,0.209422808
3932,0.438354835
3933,0.511665165
3934,0.218603008
3935,0.430579918
3936,0.220954819
3937,0.336561039
3938,0.650263515
3939,0.297278635
3940,0.522174636
3941,0.182348233
3942,0.21188476
3943,0.257821515
3944,0.347224781
3945,0.512576801
3946,0.244239054
3947,0.22293977
3948,0.561809366
3949,0.555834604
3950,0.283064763
3951,0.201823542
3952,0.245185116
3953,0.607258536
3954,0.536336409
3955,0.63044803
3956,0.214597167
3957,0.195499481
3958,0.269615466
3959,0.303576501
3960,0.693674325
3961,0.604377714
3962,0.581969432
3963,0.190384264
3964,0.292995891
3965,0.516194177
3966,0.202510951
3967,0.256534944
3968,0.652586659
3969,0.34935508
3970,0.375145257
3971,0.195123383
3972,0.451252749
3973,0.826662891
3974,0.407546219
3975,0.566391475
3976,0.38864813
3977,0.289498019
3978,0.415108144
3979,0.816761931
3980,0.332566956
3981,0.170770938
3982,0.402810269
3983,0.272276503
3984,0.253908889
3985,0.147351998
3986,0.15707115
3987,0.296275848
3988,0.224331293
3989,0.571235326
3990,0.25525604
3991,0.230005241
3992,0.172062924
3993,0.298950659
3994,0.281047181
3995,0.187195154
3996,0.425149695
3997,0.316638407
3998,0.68097818
3999,0.829157406
4000,0.144017284
4001,0.287322413
4002,0.470107755
4003,0.146852601
4004,0.184432019
4005,0.266732025
4006,0.579710832
4007,0.456245841
4008,0.437312091
4009,0.222828251
4010,0.282966995
4011,0.266579362
4012,0.413972482
4013,0.487489173
4014,0.17774737
4015,0.421065423
4016,0.264088335
4017,0.519481214
4018,0.479550825
4019,0.664404873
4020,0.177982524
4021,0.794890223
4022,0.614916682
4023,0.181599902
4024,0.47420497
4025,0.570707245
4026,0.744222842
4027,0.493760014
4028,0.306943691
4029,0.248671738
4030,0.190830128
4031,0.197943577
4032,0.246937628
4033,0.288468863
4034,0.590224957
4035,0.24032264
4036,0.244290103
4037,0.294246507
4038,0.163424713
4039,0.196831953
4040,0.742684869
4041,0.331844702
4042,0.155554513
4043,0.179060592
4044,0.289707655
4045,0.517537456
4046,0.293460285
4047,0.175800666
4048,0.60328957
4049,0.402311458
4050,0.147617287
4051,0.346788289
4052,0.217983744
4053,0.171814798
4054,0.214715507
4055,0.570914627
4056,0.667390718
4057,0.254868244
4058,0.323933789
4059,0.819788217
4060,0.193371796
4061,0.743885674
4062,0.257581919
4063,0.260513824
4064,0.521982764
4065,0.744850396
4066,0.510980737
4067,0.249251443
4068,0.157243728
4069,0.259254328
4070,0.310746116
4071,0.418363154
4072,0.353807861
4073,0.186590253
4074,0.16806221
4075,0.353721337
4076,0.522579276
4077,0.469027195
4078,0.670401762
4079,0.587252598
4080,0.426214262
4081,0.313475121
4082,0.339407397
4083,0.291510957
4084,0.623724126
4085,0.488035781
4086,0.320936053
4087,0.407198784
4088,0.178558246
4089,0.321592117
4090,0.690478495
4091,0.503192462
4092,0.43526076
4093,0.578814397
4094,0.54894721
4095,0.290159972
4096,0.397209072
4097,0.715626576
4098,0.219111461
4099,0.63881819
4100,0.536625077
4101,0.258379546
4102,0.321880448
4103,0.291390347
4104,0.295920266
4105,0.470817107
4106,0.190071443
4107,0.260344486
4108,0.380074674
4109,0.321012976
4110,0.262949523
4111,0.349764707
4112,0.197338541
4113,0.303774429
4114,0.416745498
4115,0.797401753
4116,0.452039821
4117,0.661705675
4118,0.328144809
4119,0.462717513
4120,0.255437045
4121,0.787608954
4122,0.250599034
4123,0.186838141
4124,0.822624127
4125,0.26959708
4126,0.263530708
4127,0.159266424
4128,0.317817825
4129,0.258066556
4130,0.651273806
4131,0.446117686
4132,0.299117818
4133,0.249101629
4134,0.405697173
4135,0.306871124
4136,0.383204133
4137,0.244308992
4138,0.450403136
4139,0.226999399
4140,0.39286719
4141,0.232726802
4142,0.191105573
4143,0.144203439
4144,0.726453558
4145,0.701442249
4146,0.126323761
4147,0.525088733
4148,0.459605751
4149,0.560891725
4150,0.229541639
4151,0.375693006
4152,0.616799295
4153,0.570223034
4154,0.215048845
4155,0.211144137
4156,0.283200691
4157,0.273858859
4158,0.293676341
4159,0.215480458
4160,0.316927258
4161,0.353264307
4162,0.578226069
4163,0.269923643
4164,0.429617339
4165,0.252249353
4166,0.204275076
4167,0.701691892
4168,0.425686395
4169,0.340565443
4170,0.160586282
4171,0.441345413
4172,0.237065214
4173,0.525089232
4174,0.57005327
4175,0.223530213
4176,0.355153227
4177,0.157496015
4178,0.325862286
4179,0.170560127
4180,0.199397687
4181,0.215809225
4182,0.418183798
4183,0.18498455
4184,0.180303491
4185,0.111965747
4186,0.505676826
4187,0.200126911
4188,0.613837751
4189,0.354684945
4190,0.191228093
4191,0.360243991
4192,0.545335127
4193,0.484444504
4194,0.709690696
4195,0.596218295
4196,0.485248684
4197,0.298290857
4198,0.228892054
4199,0.219189658
4200,0.670369571
4201,0.57469511
4202,0.364151698
4203,0.617237174
4204,0.324534386
4205,0.23169372
4206,0.828505614
4207,0.430857487
4208,0.229240006
4209,0.275326807
4210,0.243994463
4211,0.499182293
4212,0.576240879
4213,0.351132725
4214,0.345061829
4215,0.283534082
4216,0.175263838
4217,0.177443761
4218,0.303561758
4219,0.577366287
4220,0.652173614
4221,0.670804102
4222,0.714444551
4223,0.352236149
4224,0.127590123
4225,0.20492491
4226,0.33416035
4227,0.283377614
4228,0.235279243
4229,0.569579133
4230,0.339830381
4231,0.201180719
4232,0.68012481
4233,0.411532248
4234,0.259250163
4235,0.524874728
4236,0.293665882
4237,0.748518509
4238,0.679472221
4239,0.306981019
4240,0.203598869
4241,0.236586241
4242,0.360438192
4243,0.244762839
4244,0.266701501
4245,0.347032572
4246,0.603014212
4247,0.72011757
4248,0.203135784
4249,0.587480593
4250,0.152935961
4251,0.309817538
4252,0.305253255
4253,0.275509272
4254,0.208211077
4255,0.460973401
4256,0.128856812
4257,0.402943487
4258,0.435839208
4259,0.813364658
4260,0.306273499
4261,0.298777783
4262,0.214905572
4263,0.741035473
4264,0.370673531
4265,0.246280707
4266,0.76956218
4267,0.342340337
4268,0.219572265
4269,0.280091807
4270,0.195470568
4271,0.603026068
4272,0.197184098
4273,0.581274582
4274,0.62024891
4275,0.223993337
4276,0.405338866
4277,0.615490975
4278,0.39859842
4279,0.787505144
4280,0.345882225
4281,0.513864602
4282,0.266024427
4283,0.392963294
4284,0.739885797
4285,0.500519709
4286,0.412421536
4287,0.50693615
4288,0.349980025
4289,0.628742864
4290,0.224714688
4291,0.277459896
4292,0.544936063
4293,0.362756525
4294,0.22951722
4295,0.187311871
4296,0.330634496
4297,0.192522626
4298,0.322808636
4299,0.492122623
4300,0.358786386
4301,0.24444578
4302,0.236175811
4303,0.38267328
4304,0.486054741
4305,0.540035507
4306,0.423898617
4307,0.1253267
