id,gender
3500,0.70396966
3501,0.261013862
3502,0.223001811
3503,0.298455714
3504,0.477006549
3505,0.209278468
3506,0.099457779
3507,0.683132627
3508,0.229577805
3509,0.15539242
3510,0.129933429
3511,0.329090236
3512,0.357922574
3513,0.127836466
3514,0.585145279
3515,0.122219528
3516,0.139392741
3517,0.169941562
3518,0.21235309
3519,0.611393615
3520,0.757298824
3521,0.380307641
3522,0.469988182
3523,0.130425977
3524,0.117152029
3525,0.573380927
3526,0.228095574
3527,0.816774352
3528,0.522744826
3529,0.322134336
3530,0.16953429
3531,0.803970302
3532,0.061401693
3533,0.269762464
3534,0.58098701
3535,0.207815592
3536,0.369725121
3537,0.520767847
3538,0.342520574
3539,0.432624122
3540,0.107853106
3541,0.1851171
3542,0.285013687
3543,0.589468918
3544,0.437515046
3545,0.42574339
3546,0.303731846
3547,0.136072352
3548,0.622121998
3549,0.291433243
3550,0.301605598
3551,0.483378836
3552,0.171292805
3553,0.402279433
3554,0.249413575
3555,0.110708406
3556,0.467172989
3557,0.210090984
3558,0.230909339
3559,0.445735694
3560,0.452120345
3561,0.483127478
3562,0.379484609
3563,0.251047801
3564,0.571568286
3565,0.376116045
3566,0.054622881
3567,0.405303932
3568,0.564105932
3569,0.334111434
3570,0.214169582
3571,0.427007817
3572,0.688926686
3573,0.518452552
3574,0.411466093
3575,0.568733871
3576,0.555207415
3577,0.27493035
3578,0.182746323
3579,0.221248181
3580,0.544036969
3581,0.52658726
3582,0.663437365
3583,0.539417181
3584,0.300849582
3585,0.199382708
3586,0.072924072
3587,0.229512615
3588,0.181639074
3589,0.191672189
3590,0.566488205
3591,0.291489658
3592,0.691935236
3593,0.30709457
3594,0.149610518
3595,0.438604771
3596,0.268119066
3597,0.09545859
3598,0.395610991
3599,0.54240193
3600,0.441884987
3601,0.359836709
3602,0.314670111
3603,0.086474839
3604,0.767634423
3605,0.317196564
3606,0.407234341
3607,0.270323901
3608,0.208107359
3609,0.159694767
3610,0.319524884
3611,0.555378925
3612,0.575674434
3613,0.154957926
3614,0.41301992
3615,0.103663117
3616,0.508374056
3617,0.510674798
3618,0.630251937
3619,0.083607766
3620,0.34728818
3621,0.373291849
3622,0.212880249
3623,0.62486271
3624,0.102293696
3625,0.422613224
3626,0.472623089
3627,0.267151229
3628,0.632200599
3629,0.262434794
3630,0.476263357
3631,0.301972786
3632,0.529780986
3633,0.148694052
3634,0.120637187
3635,0.507219941
3636,0.339879332
3637,0.155395093
3638,0.496413424
3639,0.68396461
3640,0.534417371
3641,0.318526204
3642,0.728091516
3643,0.204746351
3644,0.263242321
3645,0.132760712
3646,0.203862705
3647,0.247917044
3648,0.666483961
3649,0.242112457
3650,0.301588206
3651,0.567584094
3652,0.750542927
3653,0.410710429
3654,0.313997239
3655,0.323137673
