id,gender
3500,0.783190223
3501,0.249035402
3502,0.206842374
3503,0.242357869
3504,0.341752097
3505,0.263024075
3506,0.063431888
3507,0.673760538
3508,0.263290324
3509,0.118381233
3510,0.142915156
3511,0.398296348
3512,0.47406552
3513,0.16117343
3514,0.66274349
3515,0.15097751
3516,0.144864948
3517,0.157690708
3518,0.200223538
3519,0.520949993
3520,0.82898681
3521,0.447608809
3522,0.467262764
3523,0.130745325
3524,0.161127102
3525,0.622068771
3526,0.20050347
3527,0.820046163
3528,0.495903213
3529,0.25610831
3530,0.161879941
3531,0.793381776
3532,0.067007646
3533,0.235107685
3534,0.647298492
3535,0.166865704
3536,0.303580682
3537,0.557238882
3538,0.401169701
3539,0.429665648
3540,0.128893433
3541,0.210340418
3542,0.214705365
3543,0.625475977
3544,0.37232474
3545,0.458892058
3546,0.309553783
3547,0.177879542
3548,0.649530563
3549,0.210496418
3550,0.37967218
3551,0.538444982
3552,0.138116365
3553,0.273535933
3554,0.225980806
3555,0.164979569
3556,0.498239941
3557,0.326747445
3558,0.205324743
3559,0.436526432
3560,0.475524185
3561,0.539325221
3562,0.355151489
3563,0.27713316
3564,0.732380918
3565,0.366242686
3566,0.059965485
3567,0.30035091
3568,0.543529975
3569,0.234262123
3570,0.165225978
3571,0.372680944
3572,0.662556947
3573,0.543753121
3574,0.336559864
3575,0.621110874
3576,0.610708454
3577,0.327675168
3578,0.1813405
3579,0.292065806
3580,0.613890097
3581,0.585734121
3582,0.738005829
3583,0.458462928
3584,0.221826133
3585,0.338809853
3586,0.050216999
3587,0.206367543
3588,0.236872173
3589,0.219528367
3590,0.767204168
3591,0.410295348
3592,0.716171533
3593,0.232451678
3594,0.108658947
3595,0.390796488
3596,0.240853334
3597,0.179642732
3598,0.356229377
3599,0.541601557
3600,0.478597168
3601,0.371123897
3602,0.331650512
3603,0.078787965
3604,0.824737041
3605,0.263430524
3606,0.339781263
3607,0.20773857
3608,0.356679068
3609,0.124648452
3610,0.292826467
3611,0.464626204
3612,0.602645189
3613,0.168872714
3614,0.381724881
3615,0.13493139
3616,0.485951337
3617,0.567958108
3618,0.645710108
3619,0.092290937
3620,0.258457663
3621,0.41192908
3622,0.132974692
3623,0.61814271
3624,0.113761326
3625,0.359877353
3626,0.545854808
3627,0.26092621
3628,0.639686557
3629,0.251367476
3630,0.599859765
3631,0.316114965
3632,0.729313325
3633,0.17358507
3634,0.130990905
3635,0.501774901
3636,0.411909577
3637,0.130895174
3638,0.500343653
3639,0.693297701
3640,0.537733364
3641,0.40070853
3642,0.75022424
3643,0.141271029
3644,0.24462884
3645,0.281495324
3646,0.18664791
3647,0.208656296
3648,0.691010446
3649,0.262752796
3650,0.250501053
3651,0.581391853
3652,0.750477756
3653,0.299207762
3654,0.244571799
3655,0.343114162
3656,0.383644921
3657,0.410493829
3658,0.179507838
3659,0.233933886
3660,0.358534564
3661,0.464230984
3662,0.16244869
3663,0.543409533
3664,0.449076451
3665,0.615315831
3666,0.604463765
3667,0.156849062
3668,0.158772125
3669,0.619566431
3670,0.06679847
3671,0.617128745
3672,0.054016904
3673,0.287156708
3674,0.268150042
3675,0.459296395
3676,0.168152552
3677,0.251590834
3678,0.325206367
3679,0.114627089
3680,0.160987483
3681,0.538509807
3682,0.648413898
3683,0.135098085
3684,0.410587836
3685,0.688715395
3686,0.312394812
3687,0.507615308
3688,0.109416469
3689,0.580666785
3690,0.799638634
3691,0.092292427
3692,0.622311675
3693,0.254247321
3694,0.420962304
3695,0.75346547
3696,0.441122231
3697,0.663042761
3698,0.239587301
3699,0.297983592
3700,0.16638689
3701,0.056433583
3702,0.231365921
3703,0.42175857
3704,0.789927987
3705,0.372477834
3706,0.30768176
3707,0.138451574
3708,0.123191116
3709,0.117575046
3710,0.173434915
3711,0.229957517
3712,0.457472408
3713,0.193435928
3714,0.213818507
3715,0.252372526
3716,0.12984636
3717,0.279512883
3718,0.087297092
3719,0.223598308
3720,0.363082202
3721,0.458760564
3722,0.073451149
3723,0.387290998
3724,0.306842556
3725,0.259457114
3726,0.404660658
3727,0.713660583
3728,0.263401189
3729,0.633936209
3730,0.282555211
3731,0.41777741
3732,0.405789191
3733,0.761491609
3734,0.075761106
3735,0.284569723
3736,0.352593247
3737,0.57196621
3738,0.217399843
3739,0.438816348
3740,0.471733873
3741,0.731764467
3742,0.19053202
3743,0.149421029
3744,0.326991976
3745,0.277584912
3746,0.240423408
3747,0.064066789
3748,0.16672834
3749,0.497304859
3750,0.192272814
3751,0.53447794
3752,0.155153206
3753,0.655011666
3754,0.255451118
3755,0.608808207
3756,0.604478122
3757,0.122590913
3758,0.271417628
3759,0.2917982
3760,0.22947646
3761,0.50706974
3762,0.136991062
3763,0.121480432
3764,0.535907488
3765,0.063978746
3766,0.395100148
