id,gender
3500,0.705825814
3501,0.267778072
3502,0.205547953
3503,0.279232404
3504,0.461922264
3505,0.234675075
3506,0.072758111
3507,0.658617462
3508,0.232917689
3509,0.106923212
3510,0.132838557
3511,0.45583853
3512,0.445178374
3513,0.130082483
3514,0.620196245
3515,0.219445457
3516,0.075757049
3517,0.177845989
3518,0.235158701
3519,0.480997606
3520,0.675553823
3521,0.504410106
3522,0.518315818
3523,0.085389729
3524,0.134080553
3525,0.539921761
3526,0.217944941
3527,0.712517821
3528,0.536497447
3529,0.231639545
3530,0.15464609
3531,0.691597908
3532,0.075488997
3533,0.269558519
3534,0.611089259
3535,0.201682252
3536,0.191601188
3537,0.572581964
3538,0.488284033
3539,0.453878934
3540,0.14055958
3541,0.206527383
3542,0.159609331
3543,0.59469477
3544,0.350231147
3545,0.385698963
3546,0.332400181
3547,0.200957387
3548,0.650618384
3549,0.29714676
3550,0.357816078
3551,0.485383371
3552,0.192982253
3553,0.327917732
3554,0.249299057
3555,0.18099983
3556,0.541019344
3557,0.234091934
3558,0.102380575
3559,0.378749816
3560,0.511610535
3561,0.480657511
3562,0.388083202
3563,0.303334157
3564,0.68202148
3565,0.31453737
3566,0.039779675
3567,0.403022515
3568,0.547517996
3569,0.26538374
3570,0.203662731
3571,0.325022487
3572,0.657541743
3573,0.461915505
3574,0.321387273
3575,0.593561468
3576,0.621403737
3577,0.330021692
3578,0.208108708
3579,0.205195062
3580,0.577476706
3581,0.629330127
3582,0.680960775
3583,0.510213815
3584,0.209239436
3585,0.365842632
3586,0.03080632
3587,0.178195745
3588,0.185302996
3589,0.185563249
3590,0.672626034
3591,0.214848512
3592,0.668313916
3593,0.307077024
3594,0.081843609
3595,0.404704838
3596,0.21047995
3597,0.1106694
3598,0.332879859
3599,0.610283574
3600,0.473330236
3601,0.272431682
3602,0.303986541
3603,0.081107435
3604,0.729659378
3605,0.284247052
3606,0.372010953
3607,0.209335439
3608,0.285730471
3609,0.208297142
3610,0.271509515
3611,0.565921761
3612,0.585184497
3613,0.154685522
3614,0.406918115
3615,0.087108101
3616,0.491098312
3617,0.588350554
3618,0.63514093
3619,0.145871424
3620,0.234722518
3621,0.414622872
3622,0.16351311
3623,0.647614586
3624,0.111048168
3625,0.370344267
3626,0.599657476
3627,0.29665688
3628,0.648618412
3629,0.286123224
3630,0.61176118
3631,0.296883077
3632,0.656900398
3633,0.118699308
3634,0.137805755
3635,0.521273819
3636,0.463136425
3637,0.136447557
3638,0.581592084
3639,0.647837276
3640,0.556010259
3641,0.288383476
3642,0.685470314
3643,0.127174274
3644,0.225714721
3645,0.243199607
3646,0.182988984
3647,0.238400704
3648,0.670457024
3649,0.239787748
3650,0.442123366
3651,0.579709794
3652,0.664505572
3653,0.27400937
3654,0.378590416
3655,0.363360933
3656,0.352034383
3657,0.454197347
3658,0.184200492
3659,0.234513518
3660,0.314397088
3661,0.388307533
3662,0.078890247
3663,0.598795899
3664,0.383033605
3665,0.627201658
3666,0.598208715
3667,0.255198712
3668,0.095500907
3669,0.643059779
3670,0.084250158
3671,0.629657277
3672,0.071919937
3673,0.319265512
3674,0.268568029
3675,0.525928477
3676,0.166133742
3677,0.268766505
3678,0.289977808
3679,0.119279479
3680,0.125165588
3681,0.584399589
3682,0.616011251
3683,0.120326303
3684,0.44633953
3685,0.693265343
3686,0.385942182
3687,0.418918693
3688,0.108253535
3689,0.620502142
3690,0.69661378
3691,0.08349685
3692,0.522516261
3693,0.157814486
3694,0.393579751
3695,0.692380395
3696,0.522389825
3697,0.671535337
3698,0.296470635
3699,0.266352106
3700,0.122991416
3701,0.035575851
3702,0.252239189
3703,0.561409102
3704,0.669032078
3705,0.41698512
3706,0.23747626
3707,0.086409489
3708,0.07670228
3709,0.107222684
3710,0.206876222
3711,0.191300992
3712,0.492043816
3713,0.139234061
3714,0.191039767
3715,0.320585281
3716,0.140374871
3717,0.253120706
3718,0.065700201
3719,0.193514191
3720,0.458390266
3721,0.59218591
3722,0.081505475
3723,0.516932673
3724,0.332512265
3725,0.343204496
3726,0.52567029
3727,0.655667254
3728,0.312493852
3729,0.634410857
3730,0.279902195
3731,0.378960614
3732,0.591166738
3733,0.719789331
3734,0.040128969
3735,0.331975192
3736,0.53151807
3737,0.578061461
3738,0.177368755
3739,0.568390813
3740,0.552062336
3741,0.632407195
3742,0.190415662
3743,0.11561443
3744,0.246487741
3745,0.259203686
3746,0.344010837
3747,0.079953825
3748,0.127836487
3749,0.530381757
3750,0.191162177
3751,0.599509576
3752,0.154012076
3753,0.629256574
3754,0.230431957
3755,0.60450887
3756,0.593191198
3757,0.099089347
3758,0.260628286
3759,0.22172579
3760,0.189411553
3761,0.609366738
3762,0.105703536
3763,0.212576985
3764,0.619458515
3765,0.006618255
3766,0.42757049
3767,0.705856526
3768,0.725675127
3769,0.665213943
3770,0.678744885
3771,0.080946976
3772,0.603472487
3773,0.57722054
3774,0.183121482
3775,0.68096475
3776,0.655273003
3777,0.675945337
3778,0.240111653
3779,0.091709319
3780,0.226150469
3781,0.198782997
3782,0.469129761
3783,0.335381267
3784,0.257167209
3785,0.595290381
3786,0.173119116
3787,0.702096241
3788,0.29708525
3789,0.337517688
3790,0.324629337
3791,0.239624899
3792,0.574603344
3793,0.630614017
3794,0.164652107
3795,0.605438517
3796,0.053798824
3797,0.55614467
3798,0.485968048
3799,0.143089252
3800,0.13754689
3801,0.18463275
3802,0.181413441
3803,0.311517824
3804,0.362081716
3805,0.396388265
3806,0.659978552
3807,0.13277204
3808,0.607797417
3809,0.254132789
3810,0.203286716
3811,0.619828415
3812,0.275287406
3813,0.595627228
3814,0.398970781
3815,0.62179597
3816,0.354110835
3817,0.04158286
3818,0.264738925
3819,0.13204458
3820,0.594230755
3821,0.619826075
3822,0.179222582
3823,0.121582539
3824,0.097060751
3825,0.608182726
3826,0.113424899
3827,0.176967206
3828,0.208280526
3829,0.731419644
3830,0.674875325
3831,0.122196495
3832,0.194283356
3833,0.087403978
3834,0.385101913
3835,0.227789734
3836,0.124649162
3837,0.319302092
3838,0.573394991
3839,0.604630582
3840,0.714921224
3841,0.214181419
3842,0.12164082
3843,0.294187994
3844,0.563834041
3845,0.295182454
3846,0.076981705
3847,0.075625783
3848,0.188098601
3849,0.663858981
3850,0.178027929
3851,0.278619445
3852,0.722010803
3853,0.228810928
3854,0.206254402
3855,0.20174098
3856,0.428408637
3857,0.17227637
3858,0.415369854
3859,0.362340599
3860,0.605096407
3861,0.12981488
3862,0.300411217
3863,0.487235282
3864,0.610917749
3865,0.655660218
3866,0.314984087
3867,0.379071011
3868,0.300315559
3869,0.690050253
3870,0.409907254
3871,0.57359951
3872,0.56605745
3873,0.131970465
3874,0.248101931
3875,0.114577512
3876,0.55423074
3877,0.232045865
3878,0.656820274
3879,0.553169453
3880,0.302829413
3881,0.247325588
3882,0.170463749
3883,0.187845687
3884,0.072321939
3885,0.674602398
3886,0.555242573
3887,0.678448311
3888,0.589328507
3889,0.271450013
3890,0.559210624
3891,0.219390882
3892,0.07502895
3893,0.134028681
3894,0.089104266
3895,0.042415931
3896,0.099086086
3897,0.089794591
3898,0.546640369
3899,0.205395541
3900,0.578015653
3901,0.717385419
3902,0.257252353
3903,0.114605025
3904,0.164588713
3905,0.451285579
3906,0.576006821
3907,0.042872621
3908,0.158343573
3909,0.632924592
3910,0.18400532
3911,0.048094595
3912,0.530337738
3913,0.660934805
3914,0.46293065
3915,0.167487907
3916,0.379299606
3917,0.630172552
3918,0.589772284
3919,0.488400299
3920,0.686413395
3921,0.225462141
3922,0.212614819
3923,0.641524326
3924,0.448504625
3925,0.418343707
3926,0.467771954
3927,0.292715918
3928,0.31781914
3929,0.576456502
3930,0.701469855
3931,0.255089325
3932,0.581627594
3933,0.535742644
3934,0.0874254
3935,0.443716834
3936,0.062659515
3937,0.337128615
3938,0.604272209
3939,0.226163292
3940,0.457627947
3941,0.17165659
3942,0.128563986
3943,0.405635817
3944,0.07735743
3945,0.467559006
3946,0.163231553
3947,0.0447591
3948,0.517919534
3949,0.58269943
3950,0.359914701
3951,0.200938253
3952,0.208607421
3953,0.734038604
3954,0.62702996
3955,0.694659937
3956,0.251521273
3957,0.131555559
3958,0.26480184
3959,0.22252801
3960,0.662824609
3961,0.697368534
3962,0.658585187
3963,0.118085142
3964,0.528900178
3965,0.587764532
3966,0.057565763
3967,0.33971129
3968,0.621416169
3969,0.537357286
3970,0.511759329
3971,0.044194026
3972,0.514462146
3973,0.683370635
3974,0.57231312
3975,0.614927951
3976,0.3078863
3977,0.279243008
3978,0.351896668
3979,0.744249654
3980,0.216180369
3981,0.125655015
3982,0.382930732
3983,0.407225947
3984,0.224515065
3985,0.088607415
3986,0.115564169
3987,0.310436081
3988,0.151700563
3989,0.599133768
3990,0.146589917
3991,0.299568938
3992,0.054259491
3993,0.246172911
3994,0.379002846
3995,0.099242002
3996,0.604103185
3997,0.496344996
3998,0.676680195
3999,0.710570108
4000,0.192597988
4001,0.294520319
4002,0.675848415
4003,0.099653001
4004,0.137388442
4005,0.243915338
4006,0.57098256
4007,0.46206203
4008,0.522681963
4009,0.233885392
4010,0.27809876
4011,0.232572437
4012,0.339359383
4013,0.514949039
4014,0.189663524
4015,0.681089835
4016,0.196904168
4017,0.620250979
4018,0.419828678
4019,0.610293347
4020,0.094075019
4021,0.727912956
4022,0.593996655
4023,0.169058152
4024,0.438911121
4025,0.60970786
4026,0.70931508
4027,0.612669356
4028,0.382932227
4029,0.11877679
4030,0.053357973
4031,0.118354077
4032,0.231147254
4033,0.267737026
4034,0.720316588
4035,0.231035921
4036,0.379789233
4037,0.226654085
4038,0.21452739
4039,0.093216792
4040,0.68529358
4041,0.277167812
4042,0.120952883
4043,0.207029084
4044,0.244614051
4045,0.623729351
4046,0.556252698
4047,0.060475882
4048,0.561307708
4049,0.625062553
4050,0.043796035
4051,0.271675315
4052,0.227682208
4053,0.107949815
4054,0.214782078
4055,0.593244227
4056,0.597235499
4057,0.21849748
4058,0.382585299
4059,0.672338868
4060,0.255063687
4061,0.623202382
4062,0.325972652
4063,0.175079351
4064,0.421617547
4065,0.715843933
4066,0.525975562
4067,0.302593584
4068,0.05738728
4069,0.375385835
4070,0.219059375
4071,0.373452912
4072,0.214657269
4073,0.163116293
4074,0.234991803
4075,0.361464611
4076,0.655960623
4077,0.665417708
4078,0.627905006
4079,0.487392006
4080,0.558692511
4081,0.427608806
4082,0.376611653
4083,0.180754439
4084,0.639384217
4085,0.44808079
4086,0.324565011
4087,0.437081123
4088,0.181975275
4089,0.125404942
4090,0.735559446
4091,0.551250592
4092,0.478904446
4093,0.605919283
4094,0.531819179
4095,0.142404397
4096,0.532443398
4097,0.676577174
4098,0.250865847
4099,0.576646282
4100,0.585568713
4101,0.347407484
4102,0.454122211
4103,0.23219548
4104,0.177356677
4105,0.60144399
4106,0.077196498
4107,0.298091225
4108,0.292695308
4109,0.300174478
4110,0.218174596
4111,0.525233304
4112,0.14785457
4113,0.229373143
4114,0.48152821
4115,0.655841552
4116,0.521846498
4117,0.726761098
4118,0.243519132
4119,0.596747651
4120,0.294905895
4121,0.688191626
4122,0.262739179
4123,0.168733113
4124,0.737139401
4125,0.387132099
4126,0.300291027
4127,0.140391551
4128,0.511001926
4129,0.233368077
4130,0.558347414
4131,0.45206881
4132,0.22043951
4133,0.172075043
4134,0.535721361
4135,0.317400323
4136,0.361294515
4137,0.167142575
4138,0.60706842
4139,0.294936538
4140,0.486232992
4141,0.142231143
4142,0.09352194
4143,0.085067571
4144,0.6726057
4145,0.680713259
4146,0.06481173
4147,0.571608317
4148,0.377213091
4149,0.517835184
4150,0.169669401
4151,0.444668141
4152,0.665560958
4153,0.571469011
4154,0.251640712
4155,0.191200415
4156,0.103337629
4157,0.147379542
4158,0.360935576
4159,0.22926264
4160,0.401417396
4161,0.537815651
4162,0.638315563
4163,0.191413918
4164,0.546181894
4165,0.31379061
4166,0.170651038
4167,0.569287016
4168,0.366101972
4169,0.308029973
4170,0.148858403
4171,0.536376707
4172,0.214397802
4173,0.602037957
4174,0.606234108
4175,0.092987529
4176,0.370197151
4177,0.147628032
4178,0.224430899
4179,0.062840657
4180,0.15747607
4181,0.066127385
4182,0.42687842
4183,0.150362664
4184,0.226165518
4185,0.036726679
4186,0.542005477
4187,0.142137956
4188,0.619291863
4189,0.39596851
4190,0.076745775
4191,0.410936547
4192,0.638108213
4193,0.533874388
4194,0.675702667
4195,0.603036328
4196,0.551248831
4197,0.371660058
4198,0.306053179
4199,0.129909263
4200,0.690801239
4201,0.630212404
4202,0.298906998
4203,0.597591128
4204,0.510916053
4205,0.067286664
4206,0.698391745
4207,0.523027947
4208,0.116982192
4209,0.31091333
4210,0.232971463
4211,0.611276303
4212,0.632385911
4213,0.428793821
4214,0.571074854
4215,0.316456186
4216,0.123587492
4217,0.192358873
4218,0.333903761
4219,0.592518313
4220,0.583030092
4221,0.687090127
4222,0.68061979
4223,0.34649764
4224,0.063375332
4225,0.211449216
4226,0.450398964
4227,0.30161291
4228,0.213706299
4229,0.548023418
4230,0.370886247
4231,0.160549435
4232,0.580356582
4233,0.464438811
4234,0.381921065
4235,0.530013739
4236,0.262007809
4237,0.578116751
4238,0.616496521
4239,0.241106214
4240,0.117127024
4241,0.24463276
4242,0.461938066
4243,0.160563847
4244,0.185333069
4245,0.429423677
4246,0.631734648
