id,gender
3500,0.71854615
3501,0.24676563
3502,0.17811209
3503,0.5784685
3504,0.62107635
3505,0.31104776
3506,0.10335407
3507,0.72503906
3508,0.29440567
3509,0.11736901
3510,0.14856432
3511,0.5527201
3512,0.31986418
3513,0.09983812
3514,0.6609212
3515,0.15720846
3516,0.11806091
3517,0.09618194
3518,0.1871106
3519,0.5801261
3520,0.781718
3521,0.6167156
3522,0.4795874
3523,0.104419775
3524,0.103001885
3525,0.6745668
3526,0.2339514
3527,0.835978
3528,0.57405806
3529,0.20443073
3530,0.16279808
3531,0.74921286
3532,0.063778356
3533,0.14627902
3534,0.6547647
3535,0.1418907
3536,0.25443915
3537,0.7343942
3538,0.6086408
3539,0.34325945
3540,0.13343973
3541,0.21883024
3542,0.22932428
3543,0.7490599
3544,0.28229502
3545,0.54591155
3546,0.23482136
3547,0.19175553
3548,0.7706514
3549,0.3416524
3550,0.59284055
3551,0.47391447
3552,0.22965832
3553,0.576816
3554,0.17368191
3555,0.15916355
3556,0.6377293
3557,0.19232939
3558,0.20765913
3559,0.3391853
3560,0.5883372
3561,0.68171
3562,0.29053006
3563,0.23087081
3564,0.7578898
3565,0.36173317
3566,0.06688955
3567,0.32327932
3568,0.63239104
3569,0.29581589
3570,0.16498874
3571,0.3237399
3572,0.7506389
3573,0.6172763
3574,0.50792855
3575,0.6982798
3576,0.6348116
3577,0.43798995
3578,0.15582187
3579,0.18663909
3580,0.6546119
3581,0.5493892
3582,0.7509702
3583,0.70169455
3584,0.16310905
3585,0.33393472
3586,0.045665372
3587,0.21166095
3588,0.18696591
3589,0.19541791
3590,0.69292223
3591,0.5421402
3592,0.84128666
3593,0.23443325
3594,0.061999794
3595,0.3727303
3596,0.14510198
3597,0.15040812
3598,0.50729537
3599,0.68738884
3600,0.4469516
3601,0.4375771
3602,0.4264037
3603,0.07431285
3604,0.78404224
3605,0.19614609
3606,0.30110672
3607,0.2805484
3608,0.32115507
3609,0.11808168
3610,0.28983486
3611,0.35649812
3612,0.6959622
3613,0.15391697
3614,0.24047603
3615,0.11689615
3616,0.55200785
3617,0.6980915
3618,0.6941241
3619,0.11615229
3620,0.29764354
3621,0.5935062
3622,0.13649496
3623,0.68185276
3624,0.13024478
3625,0.41510585
3626,0.56521684
3627,0.15090917
3628,0.72870725
3629,0.21280585
3630,0.6528014
3631,0.36581126
3632,0.56187177
3633,0.15062332
3634,0.12922972
3635,0.6905864
3636,0.50092936
3637,0.075702526
3638,0.76405305
3639,0.72645974
3640,0.5962101
3641,0.28888187
3642,0.78031105
3643,0.14297713
3644,0.16328087
3645,0.24868563
3646,0.19778724
3647,0.19036557
3648,0.7271005
3649,0.26536965
3650,0.4108504
3651,0.6205252
3652,0.7141061
3653,0.3705353
3654,0.5647496
3655,0.23681921
3656,0.6006914
3657,0.4682668
3658,0.13392007
3659,0.24202777
3660,0.3181915
3661,0.57379097
3662,0.13783741
3663,0.6668844
3664,0.38164055
3665,0.77186227
3666,0.65994203
3667,0.20427097
3668,0.0750584
3669,0.6798066
3670,0.097752415
3671,0.6975515
3672,0.048665818
3673,0.2715127
3674,0.29373828
3675,0.6774007
3676,0.15260401
3677,0.47922155
3678,0.19794378
3679,0.07714514
3680,0.14217311
3681,0.3878598
3682,0.71885085
3683,0.16869052
3684,0.64774203
3685,0.73661166
3686,0.71161604
3687,0.32584277
3688,0.078956276
3689,0.76199055
3690,0.7602262
3691,0.10410055
3692,0.6565491
3693,0.20980217
3694,0.6003015
3695,0.7554878
3696,0.6658091
3697,0.6848192
3698,0.25220633
3699,0.3158973
3700,0.16445476
3701,0.08247699
3702,0.21211858
3703,0.62191397
3704,0.71728843
3705,0.33947405
3706,0.20867704
3707,0.14130984
3708,0.19629812
3709,0.1405227
3710,0.18622027
3711,0.24528393
3712,0.66467613
3713,0.16322185
3714,0.18981388
3715,0.26748425
3716,0.1507872
3717,0.21628425
3718,0.0663655
3719,0.30295315
3720,0.31850445
3721,0.4483686
3722,0.0715991
3723,0.5083619
3724,0.31281108
3725,0.2553309
3726,0.5496656
3727,0.73948824
3728,0.28493088
3729,0.692551
3730,0.33663815
3731,0.3290946
3732,0.69050807
3733,0.90646386
3734,0.054449376
3735,0.22515424
3736,0.25249678
3737,0.680695
3738,0.21940005
3739,0.5727379
3740,0.5794738
3741,0.6552775
3742,0.19651298
3743,0.110238135
3744,0.22014104
3745,0.31721205
3746,0.38083085
3747,0.09400702
3748,0.16690122
3749,0.6736918
3750,0.21262595
3751,0.76066035
3752,0.15193433
3753,0.68258494
3754,0.27270478
3755,0.6698986
3756,0.6943933
3757,0.11574045
3758,0.3867345
3759,0.36515665
3760,0.37552705
3761,0.6640733
3762,0.14274766
3763,0.18606335
3764,0.6105058
3765,0.081552714
3766,0.3425216
3767,0.79335785
3768,0.7964825
3769,0.6453618
3770,0.75020736
3771,0.16400835
3772,0.7101999
3773,0.66226333
3774,0.21079992
3775,0.83329123
3776,0.7002255
3777,0.69751203
3778,0.21977657
3779,0.0781775
3780,0.29085886
3781,0.31309173
3782,0.3821503
